uri,acousticness,valence,danceability,energy,key,instrumentalness,liveness,loudness,speechiness,tempo,duration_ms,mood
spotify:track:63IpOaVoCns9G8Bzjet31O,0.74,0.964,0.938,0.128,7,1.33E-06,0.0728,-13.414,0.125,123.084,56853,sad
spotify:track:2HG8Gs3rkUhiTeMDjmAa7d,0.765,0.936,0.838,0.207,5,1.25E-05,0.0927,-10.32,0.0626,140.083,97733,sad
spotify:track:7zkXulA0S5cja2ADv5GzvL,0.629,0.793,0.621,0.371,4,0,0.403,-8.806,0.106,173.016,100107,sad
spotify:track:36o6iGxPTK7y7mF5v06ZXZ,0.839,0.529,0.676,0.336,3,3.62E-06,0.733,-10.077,0.0775,137.948,160827,sad
spotify:track:1XO14326cg4hcLB6hxLhHS,0.522,0.827,0.447,0.301,7,0,0.111,-12.259,0.0343,175.73,125707,sad
spotify:track:5GO0v14L6sgCIRXJFJXzxM,0.84,0.956,0.851,0.385,10,0,0.0938,-7.02,0.0468,100.345,86468,sad
spotify:track:30SpXrG4Tf8cBTLIik2o0N,0.868,0.875,0.623,0.273,5,0,0.168,-8.072,0.0926,138.401,74467,sad
spotify:track:3xEOPkDgjtooWVcARapoO7,0.357,0.816,0.807,0.499,5,0,0.0277,-9.297,0.0696,75.502,129640,sad
spotify:track:5QJlvLUwF0d0p8wvvqYo3i,0.474,0.962,0.9,0.539,7,0,0.133,-9.312,0.199,138.986,135267,sad
spotify:track:4qBn7AMA1AxsfWoengUSHG,0.18,0.888,0.801,0.595,0,0,0.309,-8.096,0.377,153.627,174547,sad
spotify:track:3vdjghLOveFoFqews2JPgv,0.884,0.697,0.837,0.261,2,0,0.1,-8.727,0.063,155.086,117053,sad
spotify:track:4oKSZgfmtovvQg3KfTGPR0,0.413,0.643,0.635,0.225,0,0,0.252,-11.354,0.0328,115.135,72590,sad
spotify:track:7e0SeoYblUCKeVHqFpKEt7,0.95,0.622,0.613,0.243,2,0.00172,0.112,-11.476,0.424,205.097,186253,sad
spotify:track:5jxn5Qc5PNiLJypZqofvbj,0.713,0.781,0.453,0.612,10,0,0.481,-8.815,0.298,172.479,172957,sad
spotify:track:3oEo8Pqm5IAi8wQfCI5BpR,0.518,0.688,0.605,0.536,1,0,0.528,-10.069,0.0421,110.849,159720,sad
spotify:track:2ck8lFrYAch2GPtdhpTHe3,0.0722,0.778,0.587,0.431,2,0,0.561,-9.495,0.0686,95.937,130893,sad
spotify:track:063ugdBIIFpstBUxJclVv1,0.581,0.52,0.693,0.334,10,0.000198,0.1,-8.455,0.0476,145.504,74733,sad
spotify:track:05vh32d4pXbYfBrM6S3H2f,0.583,0.82,0.788,0.671,0,0.000422,0.0737,-5.562,0.037,139.813,91015,sad
spotify:track:4mGDpeOUed7ej98ByIqcyJ,0.93,0.619,0.705,0.25,0,0,0.228,-10.212,0.0489,105.493,61280,sad
spotify:track:7uuTQPBzL1r8iyydlv2lur,0.799,0.67,0.815,0.222,9,0.000178,0.215,-12.083,0.0526,134.993,168133,sad
spotify:track:0tISDTSapnhKcGru4ppCi1,0.783,0.717,0.685,0.275,4,0,0.105,-10.249,0.0453,108.588,112373,sad
spotify:track:3Is0Nnz59rzbNZE491URlY,0.00606,0.961,0.649,0.825,10,0.154,0.104,-12.243,0.0335,112.124,186907,sad
spotify:track:6LXbczkloDkkS2CVJZcioe,0.492,0.769,0.783,0.619,9,0,0.0613,-10.495,0.0286,140.13,171147,sad
spotify:track:4s6LhHAV5SEsOV0lC2tjvJ,0.352,0.637,0.552,0.608,1,0,0.0533,-9.786,0.0345,112.367,162373,sad
spotify:track:7lnqE3Iv6T4q4f2VHO2kut,0.563,0.648,0.699,0.427,6,0,0.134,-6.186,0.0308,120.034,115000,sad
spotify:track:5zspMQaHtuacopv3pJizrR,0.51,0.965,0.823,0.527,7,0,0.106,-9.629,0.044,110.022,120760,sad
spotify:track:09ZpUjKZ0bqRteFcQuwkCB,0.481,0.897,0.849,0.344,11,1.28E-05,0.15,-8.191,0.0351,110.111,87818,sad
spotify:track:4mIPYu86AmZ46394xPd1iD,0.678,0.879,0.76,0.437,5,1.48E-05,0.159,-7.22,0.0295,120.144,121000,sad
spotify:track:6ne2Kg0ssT8JRFAym7XJjr,0.682,0.642,0.663,0.308,9,0,0.223,-8.075,0.0457,91.992,64640,sad
spotify:track:2qKrxtkIuCOyE66TAunMXx,0.309,0.902,0.793,0.61,2,0,0.0971,-6.191,0.0607,118.309,76357,sad
spotify:track:30ZZLYKhtUC1EIjdDlOfeF,0.0985,0.977,0.88,0.906,4,0,0.0801,-3.817,0.05,127.998,174576,sad
spotify:track:3und27opJ4wNRX8OuZf59t,0.151,0.961,0.853,0.951,3,0.00102,0.124,-3.372,0.0565,125.962,149307,sad
spotify:track:6T7gAJPzR6SKJELGyghkew,0.409,0.605,0.861,0.388,0,0,0.116,-4.975,0.0373,105.145,118669,sad
spotify:track:0ErhRzXhs97246qjbcmwCU,0.623,0.801,0.656,0.325,0,6.66E-05,0.0928,-5.246,0.0478,119.263,136933,sad
spotify:track:1V04M7wFRFxzDlcjChlLsh,0.245,0.729,0.846,0.738,3,0,0.254,-5.395,0.0836,109.95,143197,sad
spotify:track:6Af1QT0oCUTUEfFvfvzJSJ,0.773,0.829,0.732,0.277,0,0,0.0958,-14.206,0.0348,71.042,139373,sad
spotify:track:7toIqSTfa9Phsmu2hKwTyx,0.414,0.556,0.777,0.111,4,0,0.459,-14.423,0.335,139.888,103493,sad
spotify:track:3fT0rD3sLlTF1Ae4LxBL93,0.709,0.87,0.943,0.411,0,0,0.0708,-7.084,0.0486,132.037,104547,sad
spotify:track:1ZwpeBXSC8IdY2Ry2yrlEG,0.679,0.792,0.657,0.596,0,0,0.108,-8.254,0.037,130.574,108931,sad
spotify:track:2x7PQ9wlW7ey3ixzZKCveo,0.331,0.748,0.397,0.486,0,0.0491,0.103,-8.853,0.0279,160.563,98600,sad
spotify:track:7o4HMGXGI4Cu2ngihbPeiD,0.717,0.956,0.879,0.397,0,0,0.0989,-9.895,0.0996,120.044,121680,sad
spotify:track:6vRp4CC8KHgV1llqvzCi4o,0.782,0.932,0.659,0.638,0,9.06E-05,0.277,-10.203,0.149,133.38,175373,sad
spotify:track:63QMIO6X3YNcHkhDu1cdio,0.752,0.643,0.86,0.617,9,1.99E-05,0.285,-12.357,0.355,95.636,117075,sad
spotify:track:2Uu4AnnMTJpevC0IrwAuOW,0.577,0.832,0.73,0.61,7,2.18E-06,0.0724,-6.596,0.0406,91.263,194360,sad
spotify:track:4wJK4p03ItkEGg1Zf4OAL3,0.48,0.587,0.659,0.444,0,0,0.166,-11.891,0.14,95.183,156907,sad
spotify:track:5IcFRKTt7ftKDjNGprTtAt,0.537,0.866,0.919,0.502,2,0,0.0204,-8.304,0.158,98.382,165147,sad
spotify:track:4FCTNhJHqV7jeQiGLRnC1I,0.686,0.668,0.759,0.577,0,0,0.167,-7.401,0.0321,130.006,110240,sad
spotify:track:4WGXdEXSxcs7ZJpzaFTxsD,0.00141,0.673,0.506,0.839,4,0.0881,0.0975,-7.804,0.0839,133.235,125453,sad
spotify:track:4aiELSmheCgsRIxvuOckBU,0.296,0.924,0.862,0.374,0,0,0.106,-7.295,0.0621,135.441,144138,sad
spotify:track:6DRJodBYtXRhomceUa2N4O,0.175,0.12,0.69,0.565,6,0.714,0.0986,-10.002,0.0548,89.991,322000,sad
spotify:track:0QyFaGgFwTe2WxIQJxofqP,0.287,0.452,0.753,0.479,11,0.829,0.281,-13.287,0.23,89.004,350562,sad
spotify:track:4ZJPEjNlxmkGUbVk87L7Yx,0.864,0.417,0.64,0.461,2,0.913,0.105,-12.851,0.0355,155.981,396923,sad
spotify:track:4sN1x4gy1ffJkiWQh04OFC,0.415,0.231,0.807,0.393,8,0.815,0.0989,-10.219,0.0432,103.993,521360,sad
spotify:track:1ua3uUH4hFKyCrPlluzwGW,0.354,0.0375,0.805,0.741,1,0.867,0.0891,-8.377,0.113,92.013,422629,sad
spotify:track:2hDWLE4ny1RH7XPdMT4DoA,0.78,0.212,0.84,0.448,7,0.173,0.0998,-9.673,0.0361,89.997,368219,sad
spotify:track:09KSKjuieY3ekdNN2H1jrC,0.21,0.817,0.709,0.637,3,0.704,0.171,-8.392,0.0509,171.979,262326,sad
spotify:track:1zVME3xirkFhVjygvMCsjc,0.718,0.127,0.72,0.34,9,0.778,0.344,-14.421,0.0437,108.989,451030,sad
spotify:track:6vRTIsjiBq2ioGzhurzDeG,0.519,0.441,0.595,0.341,9,0.924,0.0811,-14.431,0.0487,193.987,346272,sad
spotify:track:2eJeV1y69T1jWiDeNSioEW,0.301,0.0714,0.778,0.341,9,0.845,0.113,-14.108,0.0393,105.064,537591,sad
spotify:track:02BUFZ5GUqOz0vz1QyYl2p,0.0294,0.269,0.674,0.449,2,0.804,0.0794,-10.16,0.0623,194.026,393402,sad
spotify:track:7x71BAR1boHQ4VMiY7PHqk,0.0544,0.0746,0.76,0.562,6,0.546,0.435,-10.387,0.0648,95.033,441739,sad
spotify:track:0cX5GAhqkM8kcM4vuRTeji,0.0127,0.279,0.71,0.573,2,0.788,0.0871,-10.889,0.0498,99.995,412251,sad
spotify:track:6Dd5vtmmm5TOWz5MxlH9Yf,0.495,0.0898,0.756,0.409,9,0.671,0.0944,-10.088,0.0412,104.996,416000,sad
spotify:track:4JLHvLj1cHJpopm40v32lY,0.553,0.336,0.795,0.256,9,0.914,0.0995,-12.622,0.0583,108.017,484478,sad
spotify:track:7aMqCGsLHOImZ6roGEXkZT,0.0801,0.0398,0.782,0.442,6,0.894,0.124,-13.599,0.0456,105,475429,sad
spotify:track:3kfd2K9w54Rqwkr6uFhr6Z,0.0495,0.159,0.781,0.421,4,0.621,0.101,-11.231,0.0653,94.009,332574,sad
spotify:track:6ElHskr6D4k6PdnlO0XgoI,0.352,0.411,0.686,0.555,2,0.879,0.114,-11.428,0.0647,91.028,464176,sad
spotify:track:3FUUCuJFm62Lju6dIGY9dk,0.127,0.126,0.738,0.466,10,0.953,0.0883,-14.394,0.0406,111.993,282885,sad
spotify:track:0TdIfs58M9mhQA0Hl4hXoU,0.0479,0.386,0.707,0.371,3,0.883,0.0988,-12.501,0.347,181.995,464341,sad
spotify:track:7zZiRRqPiNrMyP1KwAS8Kp,0.341,0.396,0.773,0.383,9,0.375,0.305,-11.34,0.086,92.9,382689,sad
spotify:track:0vUB2nn0o2el8Q5Z2Bdf55,0.521,0.818,0.639,0.641,4,0.389,0.0901,-8.116,0.06,160.004,278569,sad
spotify:track:1LzPMEwC9KdaybdpF6W4yS,0.00344,0.474,0.794,0.456,4,0.238,0.0785,-8.296,0.0786,90.013,300168,sad
spotify:track:3gCskbRL90fyXnTg6kNaUu,0.615,0.364,0.913,0.141,8,0.907,0.084,-14.659,0.105,108.017,363095,sad
spotify:track:416oYM4vj129L8BP7B0qlO,0.362,0.277,0.81,0.612,4,0.854,0.107,-8.4,0.231,75.009,425600,sad
spotify:track:0r69AAJ25A1aQFD1V6FFVo,0.133,0.466,0.766,0.385,2,0.741,0.0479,-15.336,0.0649,97.984,682670,sad
spotify:track:1ibmxt0OVWsw2zuXCYHhMz,0.271,0.302,0.735,0.719,1,0.717,0.0961,-8.497,0.0585,105.004,681143,sad
spotify:track:0rDP14IgFj9zIeUD1oloGQ,0.303,0.524,0.743,0.72,2,0.541,0.0613,-6.978,0.0445,100.006,528000,sad
spotify:track:1jSkNKjWtRzJH4a0aHeBj8,0.168,0.37,0.831,0.578,11,0.857,0.0909,-11.254,0.0652,116.003,674483,sad
spotify:track:4CJtnJh0NhpDyBpCvh0Mff,0.463,0.0962,0.528,0.656,2,0.905,0.0958,-11.309,0.0554,105.003,373254,sad
spotify:track:6C0mOnEcp9XsE7Zk9nCmJL,0.0238,0.127,0.805,0.55,1,0.598,0.0998,-9.409,0.0374,120.011,292010,sad
spotify:track:56pyze6xEqW3imxB7rsnqP,0.00212,0.481,0.869,0.636,7,0.837,0.0996,-9.651,0.045,117.029,445252,sad
spotify:track:2t6jGnnqmWXzU78VnLz5lL,0.0895,0.453,0.79,0.438,2,0.901,0.109,-10.889,0.0533,102.005,480000,sad
spotify:track:7z08xzgHCSpbhZycnjeDxl,0.00101,0.243,0.678,0.606,11,0.778,0.12,-10.698,0.0402,99.993,453612,sad
spotify:track:4fKSN0dl5h1tdN8Ehqf2UD,0.0662,0.278,0.753,0.66,9,0.741,0.102,-8.103,0.0492,95.002,245842,sad
spotify:track:1DZ5alireHmDdsOYnwgrlG,0.0619,0.0376,0.657,0.433,0,0.847,0.333,-14.208,0.043,98.013,408801,sad
spotify:track:2TFcmVeCGnY4wozqjDvbNK,0.137,0.206,0.746,0.67,7,0.506,0.113,-11.583,0.0514,94.989,439579,sad
spotify:track:05h5IvlAQ8Aj6zeb8V5Hn0,0.0263,0.26,0.777,0.608,7,0.62,0.319,-3.756,0.112,165.984,300000,sad
spotify:track:1cybxTgPvZPdI87y8URMbW,0.351,0.269,0.877,0.514,7,0.826,0.114,-12.245,0.0712,92.03,247589,sad
spotify:track:1o3iTRxqaWE1f0SBZQgg5I,0.0515,0.292,0.842,0.409,4,0.41,0.0854,-10.053,0.266,90.026,479999,sad
spotify:track:06GJ0mMvfd2QJjY12xakcG,0.198,0.383,0.845,0.395,2,0.756,0.142,-12.799,0.236,93.994,343404,sad
spotify:track:0Wvr2DEM676zIy9ucdFmhg,0.188,0.457,0.916,0.354,7,0.844,0.107,-11.36,0.0422,117.999,325707,sad
spotify:track:51jSirAIeWBDxfkL85RMlD,0.84,0.148,0.683,0.407,10,0.933,0.109,-15.343,0.0467,96.798,444390,sad
spotify:track:7xcosKFNEVFYycrAPyINAD,0.293,0.511,0.497,0.414,9,0.879,0.108,-14.626,0.133,201.947,301485,sad
spotify:track:5Mlr5WYdyRjTAB4etYBHDa,0.71,0.0801,0.627,0.496,5,0.831,0.343,-11.866,0.0396,95,370453,sad
spotify:track:3KG7twgoKdbyB0n2ILZo8A,0.848,0.461,0.784,0.279,1,0.923,0.107,-14.764,0.0347,93.99,302553,sad
spotify:track:4RA8nqABLGI2di9oSxjHzg,0.636,0.256,0.54,0.495,7,0.238,0.288,-12.837,0.0542,192.019,310000,sad
spotify:track:3MurTlbloZ6L8YcQCTSN3C,0.217,0.596,0.642,0.603,9,0.774,0.361,-11.358,0.078,159.983,225600,sad
spotify:track:1YW9pvUawMgSdDvSJ84Yfn,0.613,0.0371,0.342,0.144,4,0.832,0.0894,-19.205,0.0319,100,415493,sad
spotify:track:4qRVBnYIf6fMIsImHrZlID,0.29,0.0597,0.633,0.542,6,0.772,0.233,-11.475,0.0461,106.003,441888,sad
spotify:track:5pU9azu0VQIUk2nTUVxwxY,0.938,0.25,0.71,0.312,1,0.909,0.109,-11.451,0.0857,169.955,216015,sad
spotify:track:2FbqjF37EfOmf4QCvs2Q0x,0.0394,0.241,0.699,0.509,2,0.308,0.408,-10.799,0.0429,101.969,315494,sad
spotify:track:4eGUJjegfrgjqrv6TpjSZm,0.245,0.386,0.646,0.487,4,0.0288,0.0895,-11.319,0.103,129.983,220996,sad
spotify:track:7DeYN8jLlNx8njQTyHUzyp,0.393,0.339,0.863,0.535,7,0.832,0.1,-10.728,0.0977,99.997,353569,sad
spotify:track:5qeGXPnUH7WfnpRKHaqdZt,0.785,0.401,0.68,0.516,2,0.816,0.245,-13.423,0.147,176.001,388955,sad
spotify:track:3xDFqbJRZnIJay6FzUy6vp,0.0722,0.3,0.663,0.799,8,0.9,0.103,-5.992,0.0352,90.792,239417,sad
spotify:track:61nb5mXIZfiVK31cf4UfZ8,0.0686,0.0673,0.81,0.589,11,0.868,0.0917,-10.749,0.0613,100.028,412800,sad
spotify:track:08igjK6cuk6VFcthQVgNzO,0.137,0.826,0.794,0.59,8,0.919,0.0771,-8.013,0.052,90.799,233012,sad
spotify:track:7at4rkvJsE7CO1gXlcJpDM,0.0561,0.611,0.791,0.528,10,0.0231,0.107,-7.501,0.0772,91.993,286000,sad
spotify:track:697taSlE2cjuPpYGFBUD3c,0.843,0.369,0.704,0.522,8,0.867,0.101,-9.472,0.0337,89.999,298867,sad
spotify:track:60WHQebAQZT7webvnZjC6M,0.207,0.426,0.763,0.619,4,0.0355,0.347,-9.635,0.296,143.975,270201,sad
spotify:track:6VyMaA3tIkvxps3DRcTSeZ,0.0544,0.184,0.731,0.645,5,2.54E-05,0.326,-8.079,0.0694,92.012,344100,sad
spotify:track:0BKHgXSyG6kquLakA4yNVB,0.639,0.0393,0.755,0.377,7,0.636,0.321,-11.92,0.177,121.97,567194,sad
spotify:track:4gUvXzx3IsuhzeJE2ikb6u,0.0708,0.0486,0.783,0.368,1,0.9,0.102,-15.013,0.0693,103.005,427500,sad
spotify:track:6vPKaSU6vsC5OOzcobh8YQ,0.00481,0.277,0.808,0.408,7,0.844,0.0822,-12.154,0.0566,116.01,401379,sad
spotify:track:5Mec3JZZldBlWORup9vhgK,0.266,0.668,0.925,0.42,7,0.531,0.0976,-12.116,0.106,108.994,228991,sad
spotify:track:2mDpaQWRfsXtymj7JhVOEE,0.00278,0.389,0.773,0.532,2,0.86,0.0449,-11.297,0.0674,99.993,390223,sad
spotify:track:3RTDqBKNPNwCwbxXiTldtJ,0.00161,0.0751,0.889,0.48,10,0.835,0.0514,-12.38,0.0747,100.002,860761,sad
spotify:track:2Kr8Mmj5Yeg1SO3gVENnop,0.0407,0.0904,0.704,0.777,1,0.837,0.0816,-12.111,0.0452,100.004,419729,sad
spotify:track:7KscUCiwl5HXugtIb9EwiC,0.002,0.178,0.84,0.556,2,0.83,0.135,-8.163,0.0446,104.007,341538,sad
spotify:track:18LsKkC2XwKQLRu3Pxtrs9,0.256,0.252,0.842,0.495,9,0.747,0.111,-8.331,0.307,108.021,293373,sad
spotify:track:3KOwDVpcCShFocbi6YUlZ0,0.0228,0.248,0.657,0.608,2,0.887,0.13,-9.372,0.042,117.029,480729,sad
spotify:track:3QKkOlFuBsPmA02IerjfOA,0.32,0.252,0.764,0.73,3,0.821,0.568,-9.004,0.074,122.985,532060,sad
spotify:track:1faMj2zu1DK4x2USbj7I89,8.01E-05,0.0911,0.689,0.534,1,0.862,0.0756,-8.293,0.053,180.026,368000,sad
spotify:track:2yANzEycGlvJJ47zjEPnPi,0.165,0.033,0.609,0.702,1,0.689,0.225,-8.145,0.0314,94.987,313263,sad
spotify:track:3XaaZwyph54syxl9vJY3pA,0.0306,0.141,0.68,0.582,1,0.525,0.107,-11.274,0.0401,100.003,404787,sad
spotify:track:0bKcZvwHjVkSlNOAtG94FJ,0.0199,0.497,0.775,0.739,7,0.774,0.0586,-10.044,0.0539,110.001,475640,sad
spotify:track:2VJbGlGGNrlTGhI5kdfCnR,0.0119,0.164,0.711,0.496,9,0.887,0.134,-12.145,0.0474,113.996,405197,sad
spotify:track:55kDJdv7pymmG4URJlVTYR,0.102,0.0543,0.736,0.401,7,0.293,0.0938,-11.285,0.0476,100.008,453507,sad
spotify:track:3mKgICVG1gNJXgIV0tYmJW,0.145,0.452,0.841,0.497,1,0.875,0.0753,-11.415,0.0909,100,480000,sad
spotify:track:6Ok3Ak6IZG4KZ9d6QqLXtC,0.678,0.364,0.783,0.535,6,0.843,0.106,-12.455,0.0407,121.006,546964,sad
spotify:track:2qpb6nlep47oTvt9J9Ql7f,0.0248,0.509,0.745,0.704,9,0.216,0.088,-7.946,0.072,105.004,448480,sad
spotify:track:06ihxcHC90rPqkkColGWYk,0.38,0.0874,0.727,0.64,5,0.744,0.655,-8.809,0.0363,89.995,426667,sad
spotify:track:4nOJbb6YKkgiVgWGYoluTy,0.46,0.471,0.775,0.704,11,0.559,0.208,-12.542,0.0633,100.002,347600,sad
spotify:track:5mzakuJeEfkwBusJHVybMv,0.0187,0.0623,0.825,0.497,11,0.773,0.141,-10.435,0.0724,104.004,418413,sad
spotify:track:7MqyoCR3gABY7R5ibLRjpR,0.0809,0.281,0.817,0.323,7,0.845,0.0931,-12.917,0.117,91.011,438517,sad
spotify:track:3rkge8kur9i26zpByFKvBu,0.259,0.534,0.717,0.465,3,0.922,0.145,-13.036,0.0405,104.995,483000,sad
spotify:track:64sG0ToM8wdsQqpB5RP2Xe,0.602,0.151,0.707,0.245,8,0.885,0.196,-17.887,0.218,190.155,386961,sad
spotify:track:3OLqFiQVo2qkpb0nRT2VS7,0.178,0.263,0.83,0.309,7,0.918,0.365,-14.558,0.0686,99.005,581807,sad
spotify:track:0UzJBnSUySLPyFuTN2uk8M,0.0814,0.258,0.815,0.412,7,0.879,0.101,-12.881,0.0604,104.989,406384,sad
spotify:track:3ZOhFmZjc5ySK8jHasljlX,0.0709,0.178,0.714,0.588,7,0.087,0.0955,-10.39,0.0401,105.017,459611,sad
spotify:track:4cCDh37eMzoIJuFyqM9O5X,0.129,0.297,0.857,0.35,7,0.735,0.107,-13.159,0.0811,98.013,519643,sad
spotify:track:1PyfWp1rg8omX2DOtg65pR,0.856,0.0433,0.892,0.281,2,0.878,0.195,-13.88,0.0435,99.984,366006,sad
spotify:track:2Ispz9IR8dYUTKZV4aTP8w,0.331,0.114,0.702,0.303,7,0.735,0.105,-10.854,0.093,192.013,419418,sad
spotify:track:3wgXcLEiut4wHohfdrR0Xa,0.269,0.546,0.866,0.426,7,0.861,0.07,-12.81,0.317,94.024,272553,sad
spotify:track:1Qslh3VftvD3hoiKY8w1e6,0.0228,0.139,0.756,0.597,10,0.16,0.0975,-8.484,0.0415,100.001,562800,sad
spotify:track:0eqMS6Iwr6W93Pl5PVRIaA,0.113,0.0539,0.881,0.186,4,0.808,0.0885,-17.428,0.0537,114.003,406883,sad
spotify:track:2YdVRrBe4q8RvflwV0l9rF,0.191,0.108,0.74,0.407,1,0.848,0.103,-11.736,0.151,95.075,325761,sad
spotify:track:1kp8416NZYeaRdc39vBlR0,0.688,0.116,0.819,0.453,11,0.91,0.109,-12.93,0.0463,103,505631,sad
spotify:track:5I32bjc6a0ZlK88k8AwK8I,0.0348,0.753,0.684,0.488,3,0.782,0.0921,-11.408,0.0536,171.976,325857,sad
spotify:track:2DJm8k4qUOF5m9yiDPt6gE,0.861,0.288,0.353,0.638,0,6.19E-05,0.102,-9.335,0.0583,77.395,208520,sad
spotify:track:2Y61ZvCuuLOhdkgl1B9ekh,0.0232,0.533,0.532,0.942,4,0.848,0.104,-3.395,0.0348,95.065,199133,sad
spotify:track:2jmuznDHH1QEun6UZbIeie,0.026,0.518,0.711,0.665,7,0.00738,0.246,-7.996,0.117,97.034,156293,sad
spotify:track:3vsT4JQd2F1IW1r7Fj3ZeS,0.936,0.106,0.449,0.107,0,0.0767,0.0961,-17.939,0.0297,94.477,285680,sad
spotify:track:4wd09wCccmxUB7XVJp0RNn,0.616,0.695,0.756,0.28,5,0.00033,0.414,-14.27,0.0296,109.413,231000,sad
spotify:track:1aaUv9RdPa2zEKvaxbHHpc,0.897,0.16,0.31,0.292,7,3.34E-05,0.207,-10.04,0.0436,69.186,234394,sad
spotify:track:2DFRFqWNahKtFD112H2iEZ,0.006,0.547,0.464,0.797,0,0.000304,0.392,-5.244,0.0333,129.964,213173,sad
spotify:track:4SsWVvNKAHJP1T2bP6d2ut,0.15,0.58,0.619,0.464,9,0.88,0.0791,-9.82,0.028,79.033,206413,sad
spotify:track:48vescLyHKDtizrHZhHTb9,0.0359,0.205,0.544,0.81,5,0.342,0.112,-5.691,0.0282,130.031,285440,sad
spotify:track:0d6bZwEAi1XblGRhnzPfgC,0.872,0.213,0.411,0.285,0,0.000354,0.0993,-10.97,0.0306,72.139,216707,sad
spotify:track:2MvYzaFEpZnmP1c7zq3ceu,0.207,0.59,0.655,0.761,8,0.183,0.0818,-6.295,0.0367,90.017,379228,sad
spotify:track:6o8ZQJ4VJmBW3gEwCK75ce,0.0564,0.576,0.643,0.85,0,0.0199,0.229,-6.386,0.0513,120.041,208637,sad
spotify:track:7EDrSW40rkvj1O1l2pAcbJ,0.821,0.342,0.597,0.183,0,0.198,0.103,-15.574,0.0319,108.166,344067,sad
spotify:track:5szEXCOWnzRCI6OZg1ecKX,0.524,0.416,0.652,0.449,8,0.0697,0.0906,-9.2,0.0468,136.091,267520,sad
spotify:track:5jNzSXsXaSvrHkWtN9Zjhq,0.896,0.157,0.367,0.26,5,0.0126,0.0903,-10.351,0.0289,135.309,291013,sad
spotify:track:3rDIv69iKUGLFAScfHwCYd,0.832,0.519,0.558,0.632,9,0.105,0.198,-8.339,0.284,161.764,211200,sad
spotify:track:2jnItNsbvrGLPl6oxhTHkC,0.76,0.279,0.478,0.266,4,0.0109,0.0873,-13.434,0.045,118.613,253600,sad
spotify:track:5SPUDN0crfVvw811CZ8MjB,0.328,0.151,0.438,0.454,11,2.52E-06,0.0806,-7.48,0.0275,110.097,276893,sad
spotify:track:2DkpoHJ1h88e9dyc6SFIm2,0.862,0.338,0.418,0.2,2,0.0199,0.106,-18.963,0.0693,175.159,273093,sad
spotify:track:0O2xpFdqvuJKcnMb4B6hfU,0.855,0.929,0.637,0.635,2,0.899,0.315,-6.432,0.0278,106.761,145267,sad
spotify:track:6MIMQK3yeeeyE3plYwAPDl,0.659,0.61,0.709,0.328,2,0.0964,0.258,-17.163,0.0521,92.845,267488,sad
spotify:track:0qHeP8zt2WWef7EWCs1ECj,0.139,0.453,0.735,0.403,4,0.473,0.107,-11.599,0.037,115.658,370573,sad
spotify:track:6bmkfiYhJz90J2CXwcrUsM,0.0983,0.0424,0.24,0.942,0,0.588,0.97,-1.698,0.0694,129.88,427468,sad
spotify:track:5lXGXHz2hLmundOtfjHgCY,0.502,0.334,0.687,0.289,9,0.0282,0.14,-13.004,0.0427,75.125,244760,sad
spotify:track:0d0We4RSviwW2frJOeDOz4,0.28,0.187,0.42,0.822,10,0.0548,0.199,-8.835,0.197,136.877,786866,sad
spotify:track:7Bvar4o3Z57MLp2oSQaaP8,0.335,0.403,0.408,0.407,2,0,0.518,-8.538,0.0253,83.257,223646,sad
spotify:track:7sJ5TV2M7p0TQs04ZeFRCZ,0.323,0.467,0.592,0.418,11,0.222,0.0747,-10.972,0.0581,151.018,249387,sad
spotify:track:65tH2GPMFCt8JtM2PM3MiX,0.442,0.261,0.55,0.377,4,0.0955,0.126,-9.933,0.0254,113.608,319787,sad
spotify:track:4VbV8Zyjuu1qz0QteX1wVC,0.0469,0.509,0.613,0.791,0,0.708,0.128,-7.293,0.0336,101.066,289827,sad
spotify:track:75FEaRjZTKLhTrFGsfMUXR,0.72,0.197,0.629,0.547,10,0.00314,0.0604,-13.123,0.055,108.375,298933,sad
spotify:track:0X0LTI0MQG9S3FLSUvjrj5,7.67E-05,0.516,0.723,0.732,1,0.0135,0.18,-12.251,0.0963,118.582,236640,sad
spotify:track:6u9yisxnaW5UwEOiHNrySt,0.432,0.732,0.674,0.591,6,5.64E-05,0.11,-8.589,0.0758,98.454,221667,sad
spotify:track:6NQfUZb5VummNR8rozb8Ic,0.96,0.131,0.613,0.384,9,0.46,0.0789,-8.763,0.0268,109.02,322994,sad
spotify:track:6aUAF8JOd8zEl41B6I18xL,0.151,0.317,0.324,0.776,0,0.917,0.0728,-6.784,0.0346,101.964,205040,sad
spotify:track:2VEZx7NWsZ1D0eJ4uv5Fym,0.0481,0.53,0.644,0.664,9,0.862,0.342,-8.398,0.0333,124.726,301373,sad
spotify:track:0qprlw0jfsW4H9cG0FFE0Z,0.487,0.153,0.489,0.404,8,0.0485,0.14,-7.815,0.0261,108.01,597600,sad
spotify:track:4Mj6K0nOrLJjUckP2tJFU9,0.965,0.287,0.575,0.182,0,0.0139,0.114,-13.993,0.028,98.062,351310,sad
spotify:track:6adjXENHRzh4uyVziFlVGm,0.606,0.243,0.561,0.573,8,0.854,0.218,-10.104,0.0488,81.979,268028,sad
